strike_expiry,strike_30,strike_60,atr_expiry,atr_30,atr_60,ret_expiry,ret_30,ret_60,mfe_expiry,mae_expiry,ticker,timestamp,confidence
False,False,False,True,True,True,[21.08999634],[7.79998779],[21.08999634],21.089996337890625,-5.538604736328125,AAPL,2025-10-20 17:30:00+00:00,15.0
False,False,False,True,True,True,[19.99349976],[5.22348022],[19.99349976],19.993499755859375,-6.635101318359375,AAPL,2025-10-21 13:30:00+00:00,15.0
False,False,False,True,True,True,[20.48001099],[5.97000122],[20.48001099],20.480010986328125,-6.148590087890625,AAPL,2025-10-21 17:30:00+00:00,7.5
False,False,False,True,True,True,[26.62860107],[9.68859863],[26.62860107],26.62860107421875,1.73858642578125,AAPL,2025-10-22 13:30:00+00:00,7.5
False,False,False,True,True,True,[24.89001465],[12.55001831],[24.89001465],24.8900146484375,1.149993896484375,AAPL,2025-10-22 17:30:00+00:00,7.5
False,False,False,True,True,True,[23.46002197],[11.64001465],[23.46002197],23.46002197265625,-0.279998779296875,AAPL,2025-10-23 13:30:00+00:00,7.5
False,False,False,True,True,True,[23.74002075],[11.92001343],[23.74002075],23.740020751953125,3.160003662109375,AAPL,2025-10-23 17:30:00+00:00,7.5
False,False,False,True,True,True,[19.71002197],[7.89001465],[19.71002197],19.71002197265625,-0.8699951171875,AAPL,2025-10-24 13:30:00+00:00,15.0
False,False,False,True,True,True,[20.58001709],[8.76000977],[20.58001709],20.58001708984375,2.8800048828125,AAPL,2025-10-24 17:30:00+00:00,15.0
False,False,False,True,True,True,[17.70001221],[11.33001709],[17.70001221],17.70001220703125,0.760009765625,AAPL,2025-10-27 13:30:00+00:00,15.0
False,False,False,True,True,True,[14.58001709],[9.80999756],[14.58001709],14.58001708984375,-2.3599853515625,AAPL,2025-10-27 17:30:00+00:00,15.0
False,False,False,True,True,True,[13.82501221],[7.9750061],[13.82501221],13.82501220703125,-3.114990234375,AAPL,2025-10-28 13:30:00+00:00,15.0
False,False,False,True,True,True,[14.29000854],[8.44000244],[14.29000854],14.290008544921875,-2.649993896484375,AAPL,2025-10-28 17:30:00+00:00,15.0
False,False,False,True,True,True,[13.38989258],[7.53988647],[13.38989258],13.389892578125,-3.55010986328125,AAPL,2025-10-29 13:30:00+00:00,15.0
False,False,False,True,True,True,[13.58999634],[7.31997681],[13.58999634],13.589996337890625,-3.350006103515625,AAPL,2025-10-29 17:30:00+00:00,15.0
False,False,False,True,True,True,[11.36999512],[5.09997559],[11.36999512],11.3699951171875,-5.57000732421875,AAPL,2025-10-30 13:30:00+00:00,15.0
False,False,False,True,True,True,[12.05999756],[5.78997803],[12.05999756],12.05999755859375,-4.8800048828125,AAPL,2025-10-30 17:30:00+00:00,15.0
False,False,False,True,False,True,[12.97122192],[6.70120239],[12.97122192],12.971221923828125,-3.968780517578125,AAPL,2025-10-31 13:30:00+00:00,15.0
False,False,False,True,False,True,[13.07000732],[6.79998779],[13.07000732],13.07000732421875,-3.8699951171875,AAPL,2025-10-31 17:30:00+00:00,5.98
False,False,False,False,False,False,[15.64199829],[15.64199829],[15.64199829],15.641998291015625,-1.298004150390625,AAPL,2025-11-03 14:30:00+00:00,3.38
False,False,False,False,False,False,[14.26000977],[14.26000977],[14.26000977],14.260009765625,-2.67999267578125,AAPL,2025-11-03 18:30:00+00:00,2.15
False,False,False,False,False,False,[12.68161011],[12.68161011],[12.68161011],12.681610107421875,-4.258392333984375,AAPL,2025-11-04 14:30:00+00:00,1.93
False,False,False,True,True,True,[13.30999756],[13.30999756],[13.30999756],13.30999755859375,-3.6300048828125,AAPL,2025-11-04 18:30:00+00:00,1.32
False,False,False,True,True,True,[13.20001221],[13.20001221],[13.20001221],13.20001220703125,-3.739990234375,AAPL,2025-11-05 14:30:00+00:00,0.84
False,False,False,True,True,True,[13.21002197],[13.21002197],[13.21002197],13.21002197265625,-3.72998046875,AAPL,2025-11-05 18:30:00+00:00,1.5
False,False,False,True,True,True,[11.97000122],[11.97000122],[11.97000122],11.970001220703125,-4.970001220703125,AAPL,2025-11-06 14:30:00+00:00,1.5
False,False,False,True,True,True,[13.67999268],[13.67999268],[13.67999268],13.67999267578125,-3.260009765625,AAPL,2025-11-06 18:30:00+00:00,1.5
False,False,False,True,True,True,[14.86999512],[14.86999512],[14.86999512],14.8699951171875,-2.07000732421875,AAPL,2025-11-07 14:30:00+00:00,0.75
False,False,False,True,True,True,[14.8999939],[14.8999939],[14.8999939],14.899993896484375,-2.040008544921875,AAPL,2025-11-07 18:30:00+00:00,0.75
False,False,False,True,True,True,[13.58999634],[13.58999634],[13.58999634],13.589996337890625,-3.350006103515625,AAPL,2025-11-10 14:30:00+00:00,1.5
False,False,False,True,True,True,[13.96002197],[13.96002197],[13.96002197],13.96002197265625,-2.97998046875,AAPL,2025-11-10 18:30:00+00:00,0.75
False,False,False,True,True,True,[8.83999634],[8.83999634],[8.83999634],8.839996337890625,-8.100006103515625,AAPL,2025-11-11 14:30:00+00:00,2.27
False,False,False,True,True,True,[8.02001953],[8.02001953],[8.02001953],8.02001953125,-8.91998291015625,AAPL,2025-11-11 18:30:00+00:00,6.19
False,False,False,True,True,True,[8.33999634],[8.33999634],[8.33999634],8.339996337890625,-8.600006103515625,AAPL,2025-11-12 14:30:00+00:00,8.04
False,False,False,True,True,True,[9.92001343],[9.92001343],[9.92001343],9.920013427734375,-7.019989013671875,AAPL,2025-11-12 18:30:00+00:00,3.64
False,False,False,True,True,True,[10.74990845],[10.74990845],[10.74990845],10.749908447265625,-6.190093994140625,AAPL,2025-11-13 14:30:00+00:00,5.66
False,False,False,True,True,True,[10.27999878],[10.27999878],[10.27999878],10.279998779296875,-6.660003662109375,AAPL,2025-11-13 18:30:00+00:00,2.41
False,False,False,False,False,False,[8.73501587],[8.73501587],[8.73501587],8.735015869140625,-8.204986572265625,AAPL,2025-11-14 14:30:00+00:00,2.78
False,False,False,False,False,False,[10.77001953],[10.77001953],[10.77001953],10.77001953125,-6.16998291015625,AAPL,2025-11-14 18:30:00+00:00,1.91
False,False,False,False,False,False,[15.54000854],[15.54000854],[15.54000854],15.540008544921875,-1.399993896484375,AAPL,2025-11-17 14:30:00+00:00,0.75
False,False,False,True,True,True,[15.86001587],[15.86001587],[15.86001587],15.860015869140625,-1.079986572265625,AAPL,2025-11-17 18:30:00+00:00,0.75
False,False,False,True,True,True,[14.86999512],[14.86999512],[14.86999512],14.8699951171875,-2.07000732421875,AAPL,2025-11-18 14:30:00+00:00,0.75
False,False,False,True,True,True,[15.80999756],[15.80999756],[15.80999756],15.80999755859375,-1.1300048828125,AAPL,2025-11-18 18:30:00+00:00,0.75
False,False,False,True,True,True,[13.29000854],[13.29000854],[13.29000854],13.290008544921875,-3.649993896484375,AAPL,2025-11-19 14:30:00+00:00,1.5
False,False,False,True,True,True,[14.77001953],[14.77001953],[14.77001953],14.77001953125,-2.16998291015625,AAPL,2025-11-19 18:30:00+00:00,1.5
False,False,False,True,True,True,[14.51000977],[14.51000977],[14.51000977],14.510009765625,-2.42999267578125,AAPL,2025-11-20 14:30:00+00:00,1.5
False,False,False,True,True,True,[16.94000244],[16.94000244],[16.94000244],16.94000244140625,4.600006103515625,AAPL,2025-11-20 18:30:00+00:00,0.75
False,False,False,True,True,True,[12.33999634],[12.33999634],[12.33999634],12.339996337890625,0.519989013671875,AAPL,2025-11-21 14:30:00+00:00,1.5
False,False,False,True,True,True,[11.82000732],[11.82000732],[11.82000732],11.82000732421875,4.480010986328125,AAPL,2025-11-21 18:30:00+00:00,1.27
False,False,False,False,False,False,[7.20001221],[7.20001221],[7.20001221],7.20001220703125,-0.139984130859375,AAPL,2025-11-24 14:30:00+00:00,9.32
False,False,False,True,True,True,[7.33999634],[7.33999634],[7.33999634],7.339996337890625,0.970001220703125,AAPL,2025-11-24 18:30:00+00:00,13.25
False,False,False,False,False,False,[4.55999756],[4.55999756],[4.55999756],4.55999755859375,-1.80999755859375,AAPL,2025-11-25 14:30:00+00:00,15.0
False,False,False,False,False,False,[6.36999512],[6.36999512],[6.36999512],6.3699951171875,0.0999755859375,AAPL,2025-11-25 18:30:00+00:00,15.0
False,False,False,False,False,False,[4.77001953],[4.77001953],[4.77001953],4.77001953125,-1.5,AAPL,2025-11-26 14:30:00+00:00,7.5
False,False,False,False,False,False,[5.8500061],[5.8500061],[5.8500061],5.850006103515625,-0.420013427734375,AAPL,2025-11-26 18:30:00+00:00,7.5
False,False,False,False,False,False,[6.27001953],[6.27001953],[6.27001953],6.27001953125,3.5382080078125,AAPL,2025-11-28 14:30:00+00:00,7.5
False,False,False,False,False,False,[2.73181152],[2.73181152],[2.73181152],2.7318115234375,2.7318115234375,AAPL,2025-12-01 14:30:00+00:00,7.5
False,False,False,True,True,True,[-24.86001587],[1.82000732],[-4.20001221],31.25,-39.470001220703125,MSFT,2025-09-19 13:30:00+00:00,12.0
False,False,False,True,True,True,[-31.17001343],[-4.48999023],[-25.86999512],24.94000244140625,-45.779998779296875,MSFT,2025-09-19 17:30:00+00:00,12.0
False,False,False,True,True,True,[-28.31002808],[5.41461182],[-36.8500061],27.79998779296875,-42.920013427734375,MSFT,2025-09-22 13:30:00+00:00,12.0
False,False,False,True,False,True,[-27.54000854],[6.10998535],[-41.54998779],28.57000732421875,-42.149993896484375,MSFT,2025-09-22 17:30:00+00:00,6.0
False,False,False,True,True,True,[-23.11001587],[12.11999512],[-37.72000122],33.0,-37.720001220703125,MSFT,2025-09-23 13:30:00+00:00,5.8
False,False,False,True,False,True,[-22.79000854],[11.05499268],[-37.3999939],33.32000732421875,-37.399993896484375,MSFT,2025-09-23 17:30:00+00:00,3.87
False,False,False,True,True,True,[-21.18002319],[15.77496338],[-35.79000854],34.92999267578125,-35.790008544921875,MSFT,2025-09-24 13:30:00+00:00,1.92
False,False,False,True,True,True,[-23.15002441],[13.51998901],[-37.76000977],32.959991455078125,-37.760009765625,MSFT,2025-09-24 17:30:00+00:00,1.41
False,False,False,True,True,True,[-21.14001465],[15.52999878],[-35.75],34.970001220703125,-35.75,MSFT,2025-09-25 13:30:00+00:00,0.6
False,False,False,True,True,True,[-20.13000488],[16.54000854],[-31.63998413],35.980010986328125,-34.739990234375,MSFT,2025-09-25 17:30:00+00:00,0.6
False,False,False,True,True,True,[-22.63000488],[14.04000854],[-35.66998291],33.480010986328125,-37.239990234375,MSFT,2025-09-26 13:30:00+00:00,1.2
False,False,False,True,True,True,[-24.71801758],[11.95199585],[-34.80300903],31.391998291015625,-39.3280029296875,MSFT,2025-09-26 17:30:00+00:00,1.96
False,False,False,True,True,True,[-28.1300354],[23.86999512],[-29.47003174],27.97998046875,-42.740020751953125,MSFT,2025-09-29 13:30:00+00:00,6.16
False,False,False,True,True,True,[-27.8500061],[27.88000488],[-23.53500366],28.260009765625,-42.459991455078125,MSFT,2025-09-29 17:30:00+00:00,8.47
False,False,False,True,True,True,[-28.1300354],[11.91259766],[-23.81503296],27.97998046875,-42.740020751953125,MSFT,2025-09-30 13:30:00+00:00,9.88
False,False,False,True,True,True,[-31.12002563],[7.83001709],[-26.80502319],24.989990234375,-45.730010986328125,MSFT,2025-09-30 17:30:00+00:00,12.0
False,False,False,True,True,True,[-31.89498901],[-2.22497559],[-27.57998657],24.21502685546875,-46.504974365234375,MSFT,2025-10-01 13:30:00+00:00,12.0
False,False,False,True,True,True,[-32.76998901],[-1.78497314],[-28.45498657],23.34002685546875,-47.379974365234375,MSFT,2025-10-01 17:30:00+00:00,12.0
False,False,False,True,True,True,[-28.93002319],[2.05499268],[-24.61502075],27.17999267578125,-43.540008544921875,MSFT,2025-10-02 13:30:00+00:00,24.0
False,False,False,True,True,True,[-28.77999878],[2.20501709],[-26.94497681],27.33001708984375,-43.389984130859375,MSFT,2025-10-02 17:30:00+00:00,5.25
False,False,False,True,True,True,[-31.2250061],[-0.23999023],[-31.2250061],24.885009765625,-45.834991455078125,MSFT,2025-10-03 13:30:00+00:00,5.19
False,False,False,True,True,True,[-30.51998901],[0.46502686],[-30.51998901],25.59002685546875,-45.129974365234375,MSFT,2025-10-03 17:30:00+00:00,4.66
False,False,False,True,True,True,[-38.0375061],[-10.11749268],[-38.0375061],18.072509765625,-52.647491455078125,MSFT,2025-10-06 13:30:00+00:00,12.0
False,False,False,True,True,True,[-41.69003296],[-19.67501831],[-41.69003296],14.41998291015625,-56.300018310546875,MSFT,2025-10-06 17:30:00+00:00,12.0
False,False,False,True,True,True,[-35.57974243],[-15.41973877],[-35.57974243],20.5302734375,-50.189727783203125,MSFT,2025-10-07 13:30:00+00:00,12.0
False,False,False,True,True,True,[-37.13998413],[-26.3699646],[-37.13998413],18.97003173828125,-51.749969482421875,MSFT,2025-10-07 17:30:00+00:00,6.0
False,False,False,True,True,True,[-37.45999146],[-26.92999268],[-37.45999146],18.6500244140625,-52.069976806640625,MSFT,2025-10-08 13:30:00+00:00,6.0
False,False,False,True,True,True,[-38.07003784],[-29.32501221],[-38.07003784],18.03997802734375,-52.680023193359375,MSFT,2025-10-08 17:30:00+00:00,6.0
False,False,False,True,True,True,[-32.1000061],[-22.00997925],[-32.1000061],24.010009765625,-46.709991455078125,MSFT,2025-10-09 13:30:00+00:00,3.48
False,False,False,True,True,True,[-35.41000366],[-25.31997681],[-35.41000366],20.70001220703125,-50.019989013671875,MSFT,2025-10-09 17:30:00+00:00,2.67
False,False,False,True,True,True,[-27.68502808],[-17.59500122],[-27.68502808],28.42498779296875,-42.295013427734375,MSFT,2025-10-10 13:30:00+00:00,0.6
False,False,False,True,True,True,[-24.52999878],[-14.43997192],[-24.52999878],31.58001708984375,-39.139984130859375,MSFT,2025-10-10 17:30:00+00:00,0.6
False,False,False,True,True,True,[-26.3800354],[-4.39001465],[-26.3800354],29.72998046875,-40.990020751953125,MSFT,2025-10-13 13:30:00+00:00,0.6
False,False,False,True,True,True,[-27.13998413],[-5.73995972],[-27.13998413],28.97003173828125,-41.749969482421875,MSFT,2025-10-13 17:30:00+00:00,0.6
False,False,False,True,True,True,[-27.20004272],[-2.64001465],[-27.20004272],28.90997314453125,-41.810028076171875,MSFT,2025-10-14 13:30:00+00:00,0.6
False,False,False,True,True,True,[-26.8800354],[-6.7800293],[-26.8800354],29.22998046875,-41.490020751953125,MSFT,2025-10-14 17:30:00+00:00,0.6
False,False,False,True,True,True,[-24.2203064],[-7.77429199],[-24.2203064],31.88970947265625,-38.830291748046875,MSFT,2025-10-15 13:30:00+00:00,1.2
False,False,False,True,True,True,[-26.91000366],[-5.72988892],[-26.91000366],29.20001220703125,-41.519989013671875,MSFT,2025-10-15 17:30:00+00:00,0.6
False,False,False,True,True,True,[-24.81500244],[-1.2749939],[-24.81500244],31.295013427734375,-39.42498779296875,MSFT,2025-10-16 13:30:00+00:00,0.6
False,False,False,True,True,True,[-24.72000122],[-1.17999268],[-24.72000122],31.3900146484375,-39.329986572265625,MSFT,2025-10-16 17:30:00+00:00,0.6
False,False,False,True,True,True,[-24.95001221],[-1.41000366],[-24.95001221],31.160003662109375,-39.55999755859375,MSFT,2025-10-17 13:30:00+00:00,1.2
False,False,False,True,True,True,[-26.68002319],[-3.14001465],[-26.68002319],29.42999267578125,-41.290008544921875,MSFT,2025-10-17 17:30:00+00:00,0.6
False,False,False,True,True,True,[-30.73501587],[-23.76501465],[-30.73501587],25.375,-45.345001220703125,MSFT,2025-10-20 13:30:00+00:00,2.54
False,False,False,True,True,True,[-30.00003052],[-30.62902832],[-30.00003052],26.1099853515625,-44.610015869140625,MSFT,2025-10-20 17:30:00+00:00,5.59
False,False,False,True,True,True,[-27.3800354],[-27.23001099],[-27.3800354],28.72998046875,-41.990020751953125,MSFT,2025-10-21 13:30:00+00:00,2.78
False,False,False,True,True,True,[-30.91000366],[-35.73999023],[-30.91000366],25.20001220703125,-45.519989013671875,MSFT,2025-10-21 17:30:00+00:00,4.15
False,False,False,True,True,True,[-33.72463989],[-42.26461792],[-33.72463989],22.3853759765625,-48.334625244140625,MSFT,2025-10-22 13:30:00+00:00,24.0
False,False,False,True,True,True,[-33.6499939],[-47.65997314],[-33.6499939],22.46002197265625,-48.259979248046875,MSFT,2025-10-22 17:30:00+00:00,12.0
False,False,False,True,True,True,[-35.23001099],[-49.83999634],[-35.23001099],20.8800048828125,-49.839996337890625,MSFT,2025-10-23 13:30:00+00:00,6.0
False,False,False,True,True,True,[-33.84500122],[-48.45498657],[-33.84500122],22.2650146484375,-48.454986572265625,MSFT,2025-10-23 17:30:00+00:00,6.0
False,False,False,True,True,True,[-36.95498657],[-51.56497192],[-36.95498657],19.155029296875,-51.564971923828125,MSFT,2025-10-24 13:30:00+00:00,6.0
False,False,False,True,True,True,[-36.67001343],[-51.27999878],[-36.67001343],19.44000244140625,-51.279998779296875,MSFT,2025-10-24 17:30:00+00:00,12.0
False,False,False,True,True,True,[-43.96499634],[-53.86499023],[-43.96499634],12.14501953125,-58.574981689453125,MSFT,2025-10-27 13:30:00+00:00,12.0
False,False,False,True,True,True,[-44.57998657],[-44.57836914],[-44.57998657],11.530029296875,-59.189971923828125,MSFT,2025-10-27 17:30:00+00:00,12.0
False,False,False,False,False,False,[-56.11001587],[-57.45001221],[-56.11001587],-0.3800048828125,-70.72000122070312,MSFT,2025-10-28 13:30:00+00:00,24.0
False,False,False,False,False,False,[-55.18002319],[-56.52001953],[-55.18002319],0.54998779296875,-69.79000854492188,MSFT,2025-10-28 17:30:00+00:00,12.0
False,False,False,False,False,False,[-52.00003052],[-53.34002686],[-52.00003052],3.72998046875,-66.61001586914062,MSFT,2025-10-29 13:30:00+00:00,12.0
False,False,False,False,False,False,[-55.73001099],[-51.41500854],[-55.73001099],-15.6873779296875,-70.33999633789062,MSFT,2025-10-29 17:30:00+00:00,6.0
False,False,False,False,False,False,[-40.04263306],[-35.72763062],[-40.04263306],-1.09259033203125,-54.652618408203125,MSFT,2025-10-30 13:30:00+00:00,12.0
False,False,False,False,False,False,[-38.95004272],[-34.63504028],[-38.95004272],-7.96502685546875,-53.560028076171875,MSFT,2025-10-30 17:30:00+00:00,4.82
False,False,False,False,False,False,[-29.67001343],[-25.35501099],[-29.67001343],1.31500244140625,-44.279998779296875,MSFT,2025-10-31 13:30:00+00:00,0.6
False,False,False,False,False,False,[-30.98501587],[-26.67001343],[-30.98501587],-0.3699951171875,-45.595001220703125,MSFT,2025-10-31 17:30:00+00:00,0.6
False,False,False,False,False,False,[-30.61502075],[-30.61502075],[-30.61502075],-0.5350341796875,-45.225006103515625,MSFT,2025-11-03 14:30:00+00:00,0.6
False,False,False,False,False,False,[-30.07998657],[-30.07998657],[-30.07998657],-2.15997314453125,-44.689971923828125,MSFT,2025-11-03 18:30:00+00:00,0.6
False,False,False,False,False,False,[-23.41000366],[-23.41000366],[-23.41000366],4.510009765625,-38.019989013671875,MSFT,2025-11-04 14:30:00+00:00,0.6
False,False,False,False,False,False,[-27.92001343],[-27.92001343],[-27.92001343],-3.3599853515625,-42.529998779296875,MSFT,2025-11-04 18:30:00+00:00,0.6
False,False,False,False,False,False,[-22.01501465],[-22.01501465],[-22.01501465],2.545013427734375,-36.625,MSFT,2025-11-05 14:30:00+00:00,0.6
False,False,False,False,False,False,[-20.16000366],[-20.16000366],[-20.16000366],4.4000244140625,-34.769989013671875,MSFT,2025-11-05 18:30:00+00:00,0.6
False,False,False,False,False,False,[-10.77001953],[-10.77001953],[-10.77001953],13.790008544921875,-25.3800048828125,MSFT,2025-11-06 14:30:00+00:00,0.3
False,False,False,False,False,False,[-10.52999878],[-10.52999878],[-10.52999878],14.030029296875,-25.139984130859375,MSFT,2025-11-06 18:30:00+00:00,0.3
False,False,False,False,False,False,[-8.74502563],[-8.74502563],[-8.74502563],15.81500244140625,-23.355010986328125,MSFT,2025-11-07 14:30:00+00:00,0.3
False,False,False,False,False,False,[-10.09002686],[-10.09002686],[-10.09002686],14.470001220703125,-24.70001220703125,MSFT,2025-11-07 18:30:00+00:00,0.3
False,False,False,False,False,False,[-17.64199829],[-17.64199829],[-17.64199829],6.91802978515625,-32.251983642578125,MSFT,2025-11-10 14:30:00+00:00,0.6
False,False,False,False,False,False,[-19.17001343],[-19.17001343],[-19.17001343],5.3900146484375,-33.779998779296875,MSFT,2025-11-10 18:30:00+00:00,0.6
False,False,False,False,False,False,[-19.80001831],[-19.80001831],[-19.80001831],4.760009765625,-34.410003662109375,MSFT,2025-11-11 14:30:00+00:00,0.6
False,False,False,False,False,False,[-21.99002075],[-21.99002075],[-21.99002075],2.57000732421875,-36.600006103515625,MSFT,2025-11-11 18:30:00+00:00,1.4
False,False,False,False,False,False,[-21.40002441],[-21.40002441],[-21.40002441],3.160003662109375,-36.010009765625,MSFT,2025-11-12 14:30:00+00:00,3.93
False,False,False,False,False,False,[-24.56002808],[-24.56002808],[-24.56002808],-1.02001953125,-39.170013427734375,MSFT,2025-11-12 18:30:00+00:00,6.0
False,False,False,False,False,False,[-20.1000061],[-20.1000061],[-20.1000061],3.44000244140625,-34.709991455078125,MSFT,2025-11-13 14:30:00+00:00,6.0
False,False,False,False,False,False,[-16.4460144],[-16.4460144],[-16.4460144],7.093994140625,-31.055999755859375,MSFT,2025-11-13 18:30:00+00:00,2.94
False,False,False,False,False,False,[-21.18011475],[-21.18011475],[-21.18011475],2.359893798828125,-35.79010009765625,MSFT,2025-11-14 14:30:00+00:00,3.0
False,False,False,False,False,False,[-23.54000854],[-23.54000854],[-23.54000854],-2.3800048828125,-38.149993896484375,MSFT,2025-11-14 18:30:00+00:00,3.0
False,False,False,False,False,False,[-21.16000366],[-21.16000366],[-21.16000366],-0.5,-35.769989013671875,MSFT,2025-11-17 14:30:00+00:00,3.0
False,False,False,False,False,False,[-20.66000366],[-20.66000366],[-20.66000366],-13.69000244140625,-35.269989013671875,MSFT,2025-11-17 18:30:00+00:00,3.0
False,False,False,False,False,False,[-5.30001831],[-5.30001831],[-5.30001831],1.66998291015625,-19.910003662109375,MSFT,2025-11-18 14:30:00+00:00,2.12
False,False,False,False,False,False,[-6.97000122],[-6.97000122],[-6.97000122],-2.654998779296875,-21.579986572265625,MSFT,2025-11-18 18:30:00+00:00,0.3
False,False,False,False,False,False,[0.6289978],[0.6289978],[0.6289978],4.944000244140625,-13.980987548828125,MSFT,2025-11-19 14:30:00+00:00,0.3
False,False,False,False,False,False,[-0.15002441],[-0.15002441],[-0.15002441],4.16497802734375,-14.760009765625,MSFT,2025-11-19 18:30:00+00:00,0.3
False,False,False,False,False,False,[4.82998657],[4.82998657],[4.82998657],9.144989013671875,-9.779998779296875,MSFT,2025-11-20 14:30:00+00:00,0.3
False,False,False,False,False,False,[8.53997803],[8.53997803],[8.53997803],12.85498046875,-6.07000732421875,MSFT,2025-11-20 18:30:00+00:00,0.3
False,False,False,False,False,False,[14.00997925],[14.00997925],[14.00997925],18.324981689453125,-0.600006103515625,MSFT,2025-11-21 14:30:00+00:00,0.6
False,False,False,False,False,False,[14.60998535],[14.60998535],[14.60998535],18.92498779296875,1.57000732421875,MSFT,2025-11-21 18:30:00+00:00,0.3
False,False,False,False,False,False,[11.50997925],[11.50997925],[11.50997925],15.824981689453125,-1.529998779296875,MSFT,2025-11-24 14:30:00+00:00,0.3
False,False,False,False,False,False,[13.03997803],[13.03997803],[13.03997803],17.35498046875,2.954986572265625,MSFT,2025-11-24 18:30:00+00:00,0.3
False,False,False,False,False,False,[10.08499146],[10.08499146],[10.08499146],14.399993896484375,0.18499755859375,MSFT,2025-11-25 14:30:00+00:00,0.3
False,False,False,False,False,False,[9.8999939],[9.8999939],[9.8999939],14.214996337890625,8.55999755859375,MSFT,2025-11-25 18:30:00+00:00,0.6
False,False,False,False,False,False,[-0.00161743],[-0.00161743],[-0.00161743],4.313385009765625,-1.34161376953125,MSFT,2025-11-26 14:30:00+00:00,3.32
False,False,False,False,False,False,[1.33999634],[1.33999634],[1.33999634],5.654998779296875,1.339996337890625,MSFT,2025-11-26 18:30:00+00:00,6.0
False,False,False,False,False,False,[-4.31500244],[-4.31500244],[-4.31500244],-2.47998046875,-4.31500244140625,MSFT,2025-11-28 14:30:00+00:00,6.0
False,False,False,False,False,False,[-1.83502197],[-1.83502197],[-1.83502197],-1.83502197265625,-1.83502197265625,MSFT,2025-12-01 14:30:00+00:00,6.0
False,False,False,True,True,True,[-16.17900085],[-5.50900269],[-12.43899536],23.761001586914062,-29.7333984375,PLTR,2025-09-19 13:30:00+00:00,24.0
False,False,False,True,True,True,[-14.91000366],[-4.24000549],[-12.18000793],25.029998779296875,-28.464401245117188,PLTR,2025-09-19 17:30:00+00:00,12.0
True,False,True,True,False,True,[-11.67999268],[-7.66999817],[-23.3999939],28.260009765625,-25.234390258789062,PLTR,2025-09-22 13:30:00+00:00,6.0
True,False,True,True,False,True,[-11.86000061],[-3.83000183],[-25.41439819],28.080001831054688,-25.414398193359375,PLTR,2025-09-22 17:30:00+00:00,6.0
True,False,True,True,False,True,[-12.44999695],[0.88499451],[-25.05000305],27.490005493164062,-26.00439453125,PLTR,2025-09-23 13:30:00+00:00,12.0
False,False,False,True,False,True,[-15.08999634],[-2.05999756],[-27.69000244],24.850006103515625,-28.644393920898438,PLTR,2025-09-23 17:30:00+00:00,6.0
True,False,True,True,False,True,[-11.61000061],[5.70500183],[-24.21000671],28.330001831054688,-25.164398193359375,PLTR,2025-09-24 13:30:00+00:00,6.0
False,False,False,True,False,True,[-12.1000061],[5.04499817],[-24.70001221],27.839996337890625,-25.654403686523438,PLTR,2025-09-24 17:30:00+00:00,4.8
False,False,False,True,False,True,[-12.24339294],[4.90161133],[-24.84339905],27.696609497070312,-25.79779052734375,PLTR,2025-09-25 13:30:00+00:00,3.59
False,False,False,True,False,True,[-11.63299561],[5.51200867],[-15.23348999],28.3070068359375,-25.187393188476562,PLTR,2025-09-25 17:30:00+00:00,2.33
True,False,True,True,False,True,[-9.92010498],[7.22489929],[-15.21011353],30.0198974609375,-23.474502563476562,PLTR,2025-09-26 13:30:00+00:00,0.67
True,False,True,True,False,True,[-10.08000183],[7.06500244],[-14.91500854],29.860000610351562,-23.6343994140625,PLTR,2025-09-26 17:30:00+00:00,0.6
True,False,True,True,True,True,[-11.51499939],[18.06489563],[-13.26499939],28.425003051757812,-25.06939697265625,PLTR,2025-09-29 13:30:00+00:00,0.6
True,False,True,True,True,True,[-11.36999512],[19.98001099],[-11.58779907],28.57000732421875,-24.924392700195312,PLTR,2025-09-29 17:30:00+00:00,0.6
True,False,True,True,True,True,[-11.62030029],[18.91470337],[-11.83810425],28.3197021484375,-25.174697875976562,PLTR,2025-09-30 13:30:00+00:00,1.2
False,False,False,True,True,True,[-14.94000244],[12.13499451],[-15.1578064],25.0,-28.494400024414062,PLTR,2025-09-30 17:30:00+00:00,1.2
False,False,False,True,True,True,[-16.26499939],[15.125],[-16.48280334],23.675003051757812,-29.81939697265625,PLTR,2025-10-01 13:30:00+00:00,3.29
False,False,False,True,True,True,[-17.42999268],[15.57501221],[-17.64779663],22.510009765625,-30.984390258789062,PLTR,2025-10-01 17:30:00+00:00,5.48
False,False,False,True,True,True,[-19.22000122],[13.78500366],[-19.43780518],20.720001220703125,-32.77439880371094,PLTR,2025-10-02 13:30:00+00:00,7.86
False,False,False,True,True,True,[-19.56999207],[13.43501282],[-18.84999084],20.370010375976562,-33.1243896484375,PLTR,2025-10-02 17:30:00+00:00,9.14
False,False,False,True,True,True,[-7.49000549],[25.51499939],[-7.49000549],32.44999694824219,-21.044403076171875,PLTR,2025-10-03 13:30:00+00:00,1.2
False,False,False,True,True,True,[-5.58999634],[27.41500854],[-5.58999634],34.350006103515625,-19.144393920898438,PLTR,2025-10-03 17:30:00+00:00,0.6
False,False,False,True,True,True,[-12.6000061],[10.6499939],[-12.6000061],27.339996337890625,-26.154403686523438,PLTR,2025-10-06 13:30:00+00:00,0.6
